NU_ANO_CENSO|ID_ALUNO|ID_MATRICULA|NU_MES|NU_ANO|NU_IDADE_REFERENCIA|NU_IDADE|TP_SEXO|TP_COR_RACA|TP_NACIONALIDADE|CO_PAIS_ORIGEM|CO_UF_NASC|CO_MUNICIPIO_NASC|CO_UF_END|CO_MUNICIPIO_END|TP_ZONA_RESIDENCIAL|TP_LOCAL_RESID_DIFERENCIADA|IN_NECESSIDADE_ESPECIAL|IN_BAIXA_VISAO|IN_CEGUEIRA|IN_DEF_AUDITIVA|IN_DEF_FISICA|IN_DEF_INTELECTUAL|IN_SURDEZ|IN_SURDOCEGUEIRA|IN_DEF_MULTIPLA|IN_AUTISMO|IN_SUPERDOTACAO|IN_RECURSO_LEDOR|IN_RECURSO_TRANSCRICAO|IN_RECURSO_INTERPRETE|IN_RECURSO_LIBRAS|IN_RECURSO_LABIAL|IN_RECURSO_AMPLIADA_18|IN_RECURSO_AMPLIADA_24|IN_RECURSO_CD_AUDIO|IN_RECURSO_PROVA_PORTUGUES|IN_RECURSO_VIDEO_LIBRAS|IN_RECURSO_BRAILLE|IN_RECURSO_NENHUM|IN_AEE_LIBRAS|IN_AEE_LINGUA_PORTUGUESA|IN_AEE_INFORMATICA_ACESSIVEL|IN_AEE_BRAILLE|IN_AEE_CAA|IN_AEE_SOROBAN|IN_AEE_VIDA_AUTONOMA|IN_AEE_OPTICOS_NAO_OPTICOS|IN_AEE_ENRIQ_CURRICULAR|IN_AEE_DESEN_COGNITIVO|IN_AEE_MOBILIDADE|TP_OUTRO_LOCAL_AULA|IN_TRANSPORTE_PUBLICO|TP_RESPONSAVEL_TRANSPORTE|IN_TRANSP_BICICLETA|IN_TRANSP_MICRO_ONIBUS|IN_TRANSP_ONIBUS|IN_TRANSP_TR_ANIMAL|IN_TRANSP_VANS_KOMBI|IN_TRANSP_OUTRO_VEICULO|IN_TRANSP_EMBAR_ATE5|IN_TRANSP_EMBAR_5A15|IN_TRANSP_EMBAR_15A35|IN_TRANSP_EMBAR_35|TP_ETAPA_ENSINO|IN_ESPECIAL_EXCLUSIVA|IN_REGULAR|IN_EJA|IN_PROFISSIONALIZANTE|ID_TURMA|CO_CURSO_EDUC_PROFISSIONAL|TP_MEDIACAO_DIDATICO_PEDAGO|NU_DURACAO_TURMA|NU_DUR_ATIV_COMP_MESMA_REDE|NU_DUR_ATIV_COMP_OUTRAS_REDES|NU_DUR_AEE_MESMA_REDE|NU_DUR_AEE_OUTRAS_REDES|NU_DIAS_ATIVIDADE|TP_UNIFICADA|TP_TIPO_ATENDIMENTO_TURMA|TP_TIPO_LOCAL_TURMA|CO_ENTIDADE|CO_REGIAO|CO_MESORREGIAO|CO_MICRORREGIAO|CO_UF|CO_MUNICIPIO|CO_DISTRITO|TP_DEPENDENCIA|TP_LOCALIZACAO|TP_CATEGORIA_ESCOLA_PRIVADA|IN_CONVENIADA_PP|TP_CONVENIO_PODER_PUBLICO|IN_MANT_ESCOLA_PRIVADA_EMP|IN_MANT_ESCOLA_PRIVADA_ONG|IN_MANT_ESCOLA_PRIVADA_OSCIP|IN_MANT_ESCOLA_PRIV_ONG_OSCIP|IN_MANT_ESCOLA_PRIVADA_SIND|IN_MANT_ESCOLA_PRIVADA_SIST_S|IN_MANT_ESCOLA_PRIVADA_S_FINS|TP_REGULAMENTACAO|TP_LOCALIZACAO_DIFERENCIADA|IN_EDUCACAO_INDIGENA
2019|2BA633CB6A09F4225E409D76DA3FC17C|334458342|11|2000|18|19|2|0|1|76|32|3205200|32|3205002|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||39|0|0|0|1|14961789|4050|1|250|0|0|0|0|5|0|1|0|32079320|3|3203|32009|32|3205002|320500205|4|1|1|0||1|0|0|0|0|0|0|1|0|0
2019|82A68A3E71F2E7FA178779B78EEEC332|286415491|7|2004|14|15|1|3|1|76|32|3205200|32|3200805|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||21|0|1|0|0|9101173||1|270|0|0|0|0|5|0|1|0|32009550|3|3201|32003|32|3200805|320080505|3|1|||||||||||1|0|0
2019|A31367B4D3937E0A597AAB7E217379D1|334883404|4|2014|5|5|2|3|1|76|32|3201506|32|3204708|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||2|0|1|0|0|12242197||1|250|0|0|0|0|5|0|1|0|32007736|3|3201|32002|32|3204708|320470805|3|1|||||||||||1|0|0
2019|033FEA649232AD7307698607CDF8A2D7|334930375|4|2013|6|6|2|1|1|76|32|3200409|32|3200300|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||2|0|1|0|0|14912242||1|260|0|0|0|0|5|0|1|0|32041977|3|3203|32010|32|3200300|320030005|3|1|||||||||||1|0|0
2019|B96E805A22198903EF195DE5AE5EDCEE|335090037|2|2013|6|6|1|3|1|76|32|3205309|32|3205200|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||14|0|1|0|0|14743283||1|270|0|0|0|0|5|0|1|0|32082495|3|3203|32009|32|3205200|320520005|3|1|||||||||||1|0|0
2019|EF47FC8AE9BA06BF0540F90F677C3FFB|335078690|2|2013|6|6|1|3|1|76|32|3202207|32|3205002|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||14|0|1|0|0|267791||1|270|0|0|0|0|5|0|1|0|32036248|3|3203|32009|32|3205002|320500215|3|1|||||||||||1|0|0
2019|006F06E0BC82C544CB85BD6A5A4042D6|336480232|1|2013|6|6|1|3|1|76|32|3203908|32|3203908|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||14|0|1|0|0|15052571||1|270|0|0|0|0|5|0|1|0|32064179|3|3201|32002|32|3203908|320390805|3|1|||||||||||1|0|0
2019|D12E3E4614557E2EF7F1963605E5F07C|308725707|1|2010|9|9|1|3|1|76|29|2931350|32|3205002|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||17|0|1|0|0|14662938||1|270|0|0|0|0|5|0|1|0|32080255|3|3203|32009|32|3205002|320500220|3|1|||||||||||1|0|0
2019|43709C9B51F549C6386148DBF3630B55|352740201|2|1997|22|22|2|0|1|76|32|3201209|32|3201308|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||70|0|0|1|0|13485365||1|180|0|0|0|0|5|0|1|0|32035047|3|3203|32009|32|3201308|320130805|3|1|||||||||||1|0|0
2019|A2984C5F8351CE9AC16CAC18DFF89E67|361209377|5|2004|15|15|2|1|1|76|32|3202405|32|3202405|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||41|0|1|0|0|16138552||1|260|0|0|0|0|5|0|1|0|32080107|3|3203|32010|32|3202405|320240505|3|1|||||||||||1|0|0
2019|8685ADC213777B556A0CEFC73D9869CA|361209392|7|2003|15|16|1|2|1|76|32|3202405|32|3202405|1||1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1||||||||||||3|0||||||||||||41|0|1|0|0|16138553||1|260|0|0|0|0|5|0|1|0|32080107|3|3203|32010|32|3202405|320240505|3|1|||||||||||1|0|0
2019|B16BB94BCCC5685A2FCEF6C8D525107A|361209467|5|2004|15|15|2|3|1|76|32|3202405|32|3202405|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||41|0|1|0|0|16138555||1|260|0|0|0|0|5|0|1|0|32080107|3|3203|32010|32|3202405|320240505|3|1|||||||||||1|0|0
2019|561E59F2F4E63F5F924543BDB03843D9|363134282|6|2010|8|9|2|3|1|76|32|3205200|32|3205200|1||0||||||||||||||||||||||||||||||||||3|0|||||||||||||||||15374182||1|200|||||5||3|0|32038437|3|3203|32009|32|3205200|320520005|3|1|||||||||||1|0|0
2019|0D0B5D02D0C847958FF7534E4E737F2C|362657519|8|2008|10|11|2|3|1|76|32|3205309|32|3205200|1||0||||||||||||||||||||||||||||||||||3|0|||||||||||||||||15063567||1|180|||||5||3|0|32078412|3|3203|32009|32|3205200|320520005|3|1|||||||||||1|0|0
2019|8BBC1D80DF5E936B0A6A0759DCCAD070|346341832|2|2000|19|19|1|3|1|76|32|3203403|32|3203403|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||71|0|0|1|0|15451203||1|250|0|0|0|0|5|0|1|0|32055838|3|3204|32012|32|3203403|320340305|2|1|||||||||||1|0|0
2019|F5CADE1AB90C3B1E5359936FC4705583|346389576|7|2003|15|16|1|3|1|76|32|3205200|32|3201308|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||25|0|1|0|0|15453731||1|300|0|0|0|0|5|0|1|0|32040733|3|3203|32009|32|3205309|320530905|2|1|||||||||||1|0|0
2019|1B1F944B45379723EB0EF30D7DFE24F7|356666006|2|2006|13|13|1|3|1|76|32|3201209|32|3201209|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||21|0|1|0|0|14865434||1|270|0|0|0|0|5|0|1|0|32052570|3|3204|32012|32|3201209|320120905|3|1|||||||||||1|0|0
2019|ED40E183E15DC96A968AE7CA8DA9135C|356292046|10|2012|6|7|1|3|1|76|32|3205200|32|3205200|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||14|0|1|0|0|3684871||1|270|0|0|0|0|5|0|1|0|32039158|3|3203|32009|32|3205200|320520015|3|1|||||||||||1|0|0
2019|7966881500F7983221A93F08F5E2702A|357066416|4|2009|10|10|1|0|1|76|33|3303609|32|3205309|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||18|0|1|0|0|3139990||1|270|0|0|0|0|5|0|1|0|32041063|3|3203|32009|32|3205309|320530905|4|1|1|0||1|0|0|0|0|0|0|1|0|0
2019|B87E724D97207C4991FD92CD9014BDF9|357763174|9|2008|10|11|1|3|1|76|32|3203205|32|3204351|2|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||18|0|1|0|0|15956037||1|260|0|0|0|0|5|3|1|0|32025602|3|3202|32006|32|3204351|320435105|3|2|||||||||||1|0|0
2019|7ED4945ABDCC06372C341BD7B59BC164|175183274|10|2007|11|12|2|3|1|76|32|3205002|32|3205002|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||18|0|1|0|0|14604515||1|270|0|0|0|0|5|0|1|0|32074247|3|3203|32009|32|3205002|320500220|3|1|||||||||||1|0|0
2019|CCD3F9875E0E11DFB18C0A86D4C3CF03|348212965|4|2011|8|8|2|1|1|76|32|3205309|32|3205002|1|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1||||||||||||3|0||||||||||||15|0|1|0|0|15528652||1|330|0|0|24|120|5|0|1|0|32070853|3|3203|32009|32|3205002|320500215|2|1|||||||||||1|0|0
2019|0395D5CEE349DA4E1E7F4977BE0E98A8|346590818|8|2005|13|14|2|3|1|76|32|3201209|32|3202801|2|3|0||||||||||||||||||||||||||||||||||3|0||||||||||||20|0|1|0|0|15461015||1|300|0|0|0|0|5|0|1|0|32059876|3|3204|32013|32|3202801|320280105|2|2|||||||||||2|3|0
2019|FEC4A7A8BC76BC4CEE0BE7D7014DA786|364443307|6|2014|4|5|1|3|1|76|32|3202405|32|3202405|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||2|0|1|0|0|16282531||1|260|0|0|0|0|5|0|1|0|32069723|3|3203|32010|32|3202405|320240505|3|1|||||||||||1|0|0
2019|63025421657A9F9754681997883519CF|330242536|7|2015|3|4|2|3|1|76|32|3205200|32|3205200|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||1|0|1|0|0|599340||1|260|0|0|0|0|5|0|1|0|32066252|3|3203|32009|32|3205200|320520005|3|1|||||||||||1|0|0
2019|8D964A5989D0FD7834CCA602066EBBDC|222820345|9|2010|8|9|2|3|1|76|32|3205002|32|3205002|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||16|0|1|0|0|14812316||1|270|0|0|0|0|5|0|1|0|32036361|3|3203|32009|32|3205002|320500215|3|1|||||||||||1|0|0
2019|18E328E9394DB2781EB5B380868876DA|332182177|2|2013|6|6|2|3|1|76|32|3205309|32|3205002|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||14|0|1|0|0|14729833||1|270|0|0|0|0|5|0|1|1|32036159|3|3203|32009|32|3205002|320500215|3|1|||||||||||1|0|0
2019|3679E3B121EAA73DB5F43A5FEB068655|165302831|5|2009|10|10|2|1|1|76|32|3205002|32|3205002|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||17|0|1|0|0|14751438||1|270|0|0|0|0|5|0|1|0|32077513|3|3203|32009|32|3205002|320500205|3|1|||||||||||1|0|0
2019|8ED6A900D5F5A8D3F310CA0676973936|16787452|8|2007|11|12|2|1|1|76|32|3205309|32|3205309|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||19|0|1|0|0|523284||1|585|0|0|0|0|5|0|1|0|32040032|3|3203|32009|32|3205309|320530905|4|1|1|0||1|0|0|0|0|0|0|1|0|0
2019|A580300C22C4C5B35407C62CD5FFD451|332677190|4|2011|8|8|2|3|1|76|32|3205309|32|3205002|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||15|0|1|0|0|655714||1|270|0|0|0|0|5|0|1|0|32039980|3|3203|32009|32|3205309|320530905|4|1|4|0||0|0|0|0|0|0|1|1|0|0
2019|D1F8EEAD75E3E0B1234F52D45682C8F8|299974752|6|2010|8|9|2|0|1|76|32|3201209|32|3202801|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||16|0|1|0|0|889446||1|270|0|0|0|0|5|0|1|0|32059930|3|3204|32013|32|3202801|320280105|3|1|||||||||||1|0|0
2019|9337DD2A179EC6F1EA870DB0AE55F6C4|333988224|8|2003|15|16|1|3|1|76|32|3204906|32|3204906|2||0||||||||||||||||||||||||||||||||||3|0||||||||||||70|0|0|1|0|366036||1|210|0|0|0|0|5|0|1|0|32017863|3|3202|32005|32|3204906|320490605|3|2|||||||||||1|0|0
2019|236CAC58D40584F089130326E0EAB26B|282284292|5|2001|18|18|2|3|1|76|32|3205309|32|3201308|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||39|0|0|0|1|14943737|7091|1|215|0|0|0|0|5|0|1|0|32080824|3|3203|32009|32|3201308|320130810|1|1|||||||||||1|0|0
2019|3701DDC5BAC2207C2A3F49B7A27295BB|334059810|12|2010|8|9|1|3|1|76|33|3305109|32|3205200|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||17|0|1|0|0|612826||1|270|0|0|0|0|5|0|1|0|32039220|3|3203|32009|32|3205200|320520015|3|1|||||||||||1|0|0
2019|B4AC0D9E0D9E63EAB82EE19E537FDD37|294280736|4|2013|6|6|2|3|1|76|32|3201506|32|3201506|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||2|0|1|0|0|14927308||1|270|0|0|0|0|5|0|1|0|32010966|3|3201|32003|32|3201506|320150605|3|2|||||||||||1|0|0
2019|0618F220D6F02F149B95AE46B8599E25|296202669|5|2006|13|13|1|1|1|76|32|3205200|32|3205200|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||20|0|1|0|0|738281||1|270|0|0|0|0|5|0|1|0|32077858|3|3203|32009|32|3205200|320520005|3|1|||||||||||1|0|0
2019|3400833966B0AD59FACAD170FC9425E6|334116733|10|2011|7|8|2|1|1|76|32|3203205|32|3203205|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||15|0|1|0|0|14920676||1|270|0|0|0|0|5|0|1|0|32023030|3|3202|32006|32|3203205|320320505|3|1|||||||||||1|0|0
2019|80707AD3D68F2AADEDF143BCD6D5B366|112715877|5|2007|12|12|2|3|1|76|32|3205200|32|3205200|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||19|0|1|0|0|741735||1|270|0|0|0|0|5|0|1|0|32038917|3|3203|32009|32|3205200|320520005|3|1|||||||||||1|0|0
2019|D9E685CAF511E30512D6DA8B8CF98D9D|334452587|10|2009|9|10|1|2|1|76|32|3201209|32|3201209|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||17|0|1|0|0|14863321||1|270|0|0|0|0|5|0|1|1|32125003|3|3204|32012|32|3201209|320120917|3|1|||||||||||1|0|0
2019|E118A8ACE64223C4EC5AA766230E3A6F|334667680|11|2015|3|4|2|2|1|76|32|3201209|32|3201209|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||1|0|1|0|0|14871100||1|270|0|0|0|0|5|0|1|0|32070225|3|3204|32012|32|3201209|320120905|3|1|||||||||||1|0|0
2019|97EBA477B5A23655D0F8FFDD6E2A5207|228073930|3|2016|3|3|2|3|1|76|32|3200201|32|3200201|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||1|0|1|0|0|15003657||1|260|0|0|0|0|5|0|1|0|32045280|3|3204|32011|32|3200201|320020105|3|1|||||||||||1|0|0
2019|B18B5755AFC1410B9EB1ABAD36B7D601|29031947|10|2004|14|15|1|0|1|76|32|3205200|32|3205200|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||41|0|1|0|0|738289||1|270|0|0|0|0|5|0|1|0|32077858|3|3203|32009|32|3205200|320520005|3|1|||||||||||1|0|0
2019|A7D3735D8AC5226B98BFBCF1A6E2BAD8|345843391|7|2012|6|7|1|3|1|76|32|3204500|32|3202405|1||1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|3|0|||||||||||||||||15045610||1|240|||||2||4|0|32073410|3|3203|32010|32|3202405|320240505|4|1|4|1|2|0|0|0|0|0|0|1|1|0|0
2019|B5696C78E5BA6973CAC8591006A8DDB6|351649816|10|2004|14|15|1|1|1|76|32|3202405|32|3202405|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||41|0|1|0|0|15669415||1|260|0|0|0|0|5|0|1|0|32043341|3|3203|32010|32|3202405|320240505|3|1|||||||||||1|0|0
2019|AA9AD9F0DA0DD6134018FCFECA2D6A2E|352133199|9|2012|6|7|2|1|1|76|32|3201308|32|3201308|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||14|0|1|0|0|15494671||1|270|0|0|0|0|5|0|1|0|32034806|3|3203|32009|32|3201308|320130805|3|1|||||||||||1|0|0
2019|2994758E9F38F33853E1BBF42DE273C3|375663823|5|2012|7|7|1|1|1|76|32|3205309|32|3205309|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||14|0|1|0|0|16793303||1|270|0|0|0|0|5|0|1|0|32040261|3|3203|32009|32|3205309|320530905|3|1|||||||||||1|0|0
2019|EE27225175F075BD477F0B6B0521726C|375936161|10|2004|14|15|2|3|1|76|32|3205309|32|3205309|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||41|0|1|0|0|16805098||1|270|0|0|0|0|5|0|1|0|32040458|3|3203|32009|32|3205309|320530905|3|1|||||||||||1|0|0
2019|16E42BC33A40E96F547ABBAD12AC5F2B|230389693|10|2012|6|7|1|0|1|76|32|3205200|32|3205200|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||14|0|1|0|0|2208385||1|255|0|0|0|0|5|0|1|0|32039832|3|3203|32009|32|3205200|320520025|4|1|1|0||1|0|0|0|0|0|0|1|0|0
2019|250575F070DB204A4C46D33D0C2EC3C6|302396754|6|2016|2|3|1|1|1|76|32|3200102|32|3200102|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||1|0|1|0|0|9291234||1|260|0|0|0|0|5|0|1|0|32027893|3|3203|32007|32|3200102|320010240|3|1|||||||||||1|0|0
2019|B09E29D0D9FCCF3AC94F16AEBEA74716|294787245|3|2014|5|5|2|3|1|76|32|3205200|32|3205200|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||2|0|1|0|0|874667||1|270|0|0|0|0|5|0|1|0|32063512|3|3203|32009|32|3205200|320520005|4|1|1|0||0|0|0|0|0|1|0|1|0|0
2019|C3D1B5B5056905F43C9274BD96519BFA|377441715|4|2014|5|5|2|1|1|76|32|3205309|32|3205200|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||2|0|1|0|0|12460309||1|260|0|0|0|0|5|0|1|0|32125011|3|3203|32009|32|3205200|320520015|3|1|||||||||||1|0|0
2019|4E59468DC6A827F07E57BF1D33769632|333765788|4|2006|13|13|2|3|1|76|32|3205200|32|3204708|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||20|0|1|0|0|944902||1|270|0|0|0|0|5|0|1|0|32007817|3|3201|32002|32|3204708|320470805|3|1|||||||||||1|0|0
2019|734F99B5587597E1A17B33F2D10B174A|346597874|11|2001|17|18|1|3|1|76|29|2913606|32|3201308|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||25|0|1|0|0|15461340||1|300|0|0|0|0|5|0|1|0|32076410|3|3203|32009|32|3201308|320130805|2|1|||||||||||1|0|0
2019|F1570899B1AC78D30FBF6F4C8588EA6D|346598651|7|2003|15|16|2|3|1|76|29|2914802|32|3201308|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||25|0|1|0|0|15461340||1|300|0|0|0|0|5|0|1|0|32076410|3|3203|32009|32|3201308|320130805|2|1|||||||||||1|0|0
2019|C88CF704024338DE1C7A3309717CADEB|346506252|1|1991|28|28|2|3|1|76|32|3205200|32|3205200|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||40|0|0|0|1|15457945|10145|1|260|0|0|0|0|5|0|1|0|32038569|3|3203|32009|32|3205200|320520005|2|1|||||||||||1|0|0
2019|7DB5086BF0801A8F1E9F58985A61E2D4|346328558|2|2007|12|12|1|3|1|76|32|3202108|32|3202108|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||20|0|1|0|0|15450795||1|300|0|0|0|0|5|0|1|0|32003005|3|3201|32001|32|3202108|320210805|2|1|||||||||||1|0|0
2019|792EB34D29975FB73FD3D1EDD5B7370C|346329176|5|2000|19|19|1|3|1|76|32|3203056|32|3204351|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||71|0|0|1|0|15450833||1|250|0|0|0|0|5|0|1|0|32025149|3|3202|32006|32|3204351|320435105|2|1|||||||||||1|0|0
2019|9F4084B671CB1EAFF8A85FACCB1ADE6C|346381980|12|2006|12|13|1|3|1|76|32|3205309|32|3205101|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||20|0|1|0|0|15453495||1|300|0|0|0|0|5|0|1|0|32034652|3|3203|32009|32|3201308|320130805|2|1|||||||||||1|0|0
2019|1A78D39850754512D0DB22835FE32CBB|346329646|4|1975|44|44|2|3|1|76|32|3205309|32|3204351|2|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||70|0|0|1|0|15450830||1|250|0|0|0|0|5|0|1|0|32025149|3|3202|32006|32|3204351|320435105|2|1|||||||||||1|0|0
2019|F6CA8C7EADF545BCBD0035E20652284E|371687772|12|2002|16|17|1|1|1|76|32|3205309|32|3205200|1||0||||||||||||||||||||||||||||||||||3|0|||||||||||||||||15533660||1|120|||||2||3|0|32039794|3|3203|32009|32|3205200|320520025|3|1|||||||||||1|0|0
2019|1BB6420BFF94F85535E40C50B5D00DBF|349549877|9|2014|4|5|1|1|1|76|32|3205309|32|3205309|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||2|0|1|0|0|1930826||1|360|0|0|0|0|5|0|1|0|32067330|3|3203|32009|32|3205309|320530905|4|1|1|0||1|0|0|0|0|0|0|1|0|0
2019|21E424F545914BBBE5FD4249F50324A6|347041659|2|2004|15|15|1|3|1|76|32|3203320|32|3203320|1|0|1|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|1|0|1|1|0|3|0|||||||||||||||||15473000||1|150|||||2||4|0|32075618|3|3204|32013|32|3203320|320332005|4|1|4|1|2|0|0|0|0|0|0|1|1|0|0
2019|0A7F89458609C20607081B7C5CD2E485|362917911|10|2013|5|6|1|3|1|76|32|3203205|32|3203205|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||2|0|1|0|0|16190101||1|250|0|0|0|0|5|0|1|0|32067755|3|3202|32006|32|3203205|320320515|3|1|||||||||||1|0|0
2019|01A4164F30938787B26E0A67F6FCD6EC|371653982|5|2014|5|5|2|3|1|76|32|3203908|32|3205150|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||2|0|1|0|0|2712240||1|260|0|0|0|0|5|0|1|0|32067208|3|3201|32002|32|3205150|320515005|3|1|||||||||||1|0|0
2019|4801C8A5CBB5970DF2285EBE5B34D161|279302205|9|2014|4|5|2|1|1|76|32|3205309|32|3205002|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||2|0|1|0|0|11911256||1|240|0|0|0|0|5|0|1|0|32102186|3|3203|32009|32|3205002|320500205|3|1|||||||||||1|0|0
2019|B1EE0F9EA58A4A2F574B8AE221719141|335352108|4|1996|23|23|1|1|1|76|33|3304557|32|3205309|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||39|0|0|0|1|14927823|11175|1|200|0|0|0|0|5|0|1|0|32078498|3|3203|32009|32|3205200|320520005|1|1|||||||||||1|0|0
2019|F830033E5CFED0D9487753BAD606ED6E|200712456|5|2011|8|8|1|1|1|76|32|3200201|32|3200201|2|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||15|0|1|0|0|16251064||1|260|0|0|0|0|5|2|1|0|32045565|3|3204|32011|32|3200201|320020105|3|2|||||||||||1|0|0
2019|2B76E44526D638E3A628B547F61DD898|362330848|4|2013|6|6|2|3|1|76|32|3205309|32|3201308|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||2|0|1|0|0|15637303||1|250|0|0|0|0|5|0|1|0|32035373|3|3203|32009|32|3201308|320130805|3|1|||||||||||1|0|0
2019|694CC729864A55E60836766260EE1395|360949768|9|2014|4|5|1|3|1|76|32|3205002|32|3201308|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||2|0|1|0|0|13337332||1|250|0|0|0|0|5|0|1|0|32034245|3|3203|32009|32|3201308|320130805|3|1|||||||||||1|0|0
2019|EC6A06C16EA879B342AEECC6048D73B8|363570655|1|2015|4|4|1|1|1|76|32|3203130|32|3202504|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||2|0|1|0|0|1080490||1|260|0|0|0|0|5|0|1|0|32068689|3|3202|32006|32|3202504|320250405|3|1|||||||||||1|0|0
2019|A6259E4E59EDEAAD78EA905712C6F76A|363292730|1|2013|6|6|2|0|1|76|32|3200409|32|3201308|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||14|0|1|0|0|13347460||1|270|0|0|0|0|5|0|1|0|32074654|3|3203|32009|32|3201308|320130805|3|1|||||||||||1|0|0
2019|932A91522DC703380E1C7F731D3B83E4|280190012|12|2009|9|10|1|3|1|76|32|3205200|32|3205200|1||0||||||||||||||||||||||||||||||||||3|0||||||||||||17|0|1|0|0|14872846||1|300|0|0|0|0|5|0|1|0|32077017|3|3203|32009|32|3205200|320520020|3|1|||||||||||1|0|0
2019|34BB2D903189E3909703F55F755670D8|115503857|12|2006|12|13|1|0|1|76|32|3205200|||1||1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1||||||||||||3|0||||||||||||16|0|1|0|0|844221||1|260|0|0|0|0|5|0|1|0|32039573|3|3203|32009|32|3205200|320520020|3|1|||||||||||1|0|0
2019|2045A70CCA9CAD446258C11C9A418504|346558263|2|2003|16|16|2|1|1|76|32|3203205|32|3200607|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||26|0|1|0|0|15459783||1|300|0|0|0|0|5|0|1|0|32020341|3|3202|32006|32|3200607|320060715|2|1|||||||||||1|0|0
2019|D8061A5A16FF082DF285C55F6A5487A8|346553805|9|2007|11|12|2|3|1|76|32|3200201|32|3200201|1|0|0||||||||||||||||||||||||||||||||||3|0||||||||||||19|0|1|0|0|15459678||1|300|0|0|0|0|5|0|1|0|32046197|3|3204|32011|32|3200201|320020135|2|1|||||||||||1|0|0
